Horizon started successfully.
[2020-10-16 17:01:07][1403] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 17:01:07][1403] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 17:30:02][1405] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 17:30:02][1404] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 17:30:03][1405] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 17:30:07][1404] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 17:31:04][1406] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 17:31:04][1406] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 18:00:04][1407] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 18:00:04][1408] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 18:00:06][1408] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 18:00:08][1407] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 18:01:08][1409] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 18:01:08][1409] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 18:30:03][1411] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 18:30:02][1410] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 18:30:04][1411] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 18:30:08][1410] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 18:31:05][1412] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 18:31:05][1412] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 19:00:03][1413] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 19:00:04][1414] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 19:00:06][1414] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 19:00:07][1413] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 19:01:06][1415] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 19:01:06][1415] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 19:30:04][1417] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 19:30:03][1416] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 19:30:05][1417] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 19:30:08][1416] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 19:31:05][1418] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 19:31:05][1418] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 20:00:02][1420] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 20:00:02][1419] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 20:00:04][1420] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 20:00:06][1419] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 20:01:06][1421] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 20:01:07][1421] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 20:30:04][1423] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 20:30:04][1422] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 20:30:06][1423] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 20:30:08][1422] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 20:31:05][1424] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 20:31:05][1424] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 21:00:03][1426] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 21:00:02][1425] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 21:00:04][1426] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 21:00:07][1425] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 21:01:04][1427] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 21:01:04][1427] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 21:30:04][1429] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 21:30:04][1428] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 21:30:06][1429] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 21:30:08][1428] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 21:31:08][1430] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 21:31:09][1430] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 22:00:03][1432] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 22:00:03][1431] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 22:00:04][1432] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 22:00:09][1431] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 22:01:06][1433] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 22:01:06][1433] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 22:01:09][1434] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 22:01:09][1434] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 22:30:02][1435] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 22:30:04][1436] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 22:30:05][1436] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 22:30:08][1435] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 22:31:05][1437] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 22:31:05][1437] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 23:00:02][1438] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 23:00:04][1439] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 23:00:05][1439] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 23:00:07][1438] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 23:01:05][1440] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 23:01:06][1440] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 23:30:03][1442] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 23:30:03][1441] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 23:30:04][1442] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-16 23:30:07][1441] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-16 23:31:04][1443] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-16 23:31:04][1443] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 00:00:02][1444] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 00:00:05][1445] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 00:00:05][1445] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 00:00:06][1444] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 00:30:03][1446] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 00:30:03][1447] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 00:30:03][1447] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 00:31:06][1446] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 00:31:10][1446] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 01:00:02][1448] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 01:00:02][1449] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 01:00:02][1449] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 01:01:05][1448] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 01:01:11][1448] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 01:02:11][1450] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 01:02:11][1450] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 01:30:02][1451] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 01:30:04][1452] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 01:30:04][1452] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 01:30:08][1451] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 02:00:02][1453] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 02:00:03][1454] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 02:00:03][1454] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 02:00:06][1453] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 02:30:02][1455] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 02:30:04][1456] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 02:30:04][1456] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 02:30:06][1455] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 03:00:04][1457] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 03:00:04][1458] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 03:00:04][1458] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 03:00:09][1457] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 03:30:01][1459] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 03:30:03][1460] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 03:30:03][1460] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 03:30:08][1459] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 04:00:03][1461] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 04:00:05][1462] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 04:00:05][1462] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 04:00:08][1461] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 04:01:08][1463] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 04:01:08][1463] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 04:30:03][1464] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 04:30:03][1465] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 04:30:04][1465] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 04:30:07][1464] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 05:00:02][1466] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 05:00:04][1467] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 05:00:04][1467] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 05:00:07][1466] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 05:01:07][1468] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 05:01:07][1468] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 05:30:05][1470] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 05:30:05][1470] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 05:30:04][1469] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 05:30:08][1469] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 06:00:03][1471] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 06:00:03][1472] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 06:00:03][1472] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 06:00:08][1471] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 06:30:02][1473] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 06:30:04][1474] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 06:30:04][1474] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 06:30:07][1473] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 07:00:05][1476] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 07:00:05][1476] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 07:00:05][1475] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 07:00:09][1475] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 07:30:04][1478] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 07:30:04][1478] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 07:30:03][1477] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 07:30:08][1477] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 08:00:03][1480] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 08:00:03][1480] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 08:00:02][1479] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 08:00:07][1479] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 08:30:02][1481] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 08:30:04][1482] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 08:30:04][1482] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 08:30:07][1481] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 09:00:03][1483] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 09:00:05][1484] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 09:00:05][1484] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 09:00:08][1483] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 09:30:02][1485] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 09:30:04][1486] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 09:30:05][1486] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 09:30:08][1485] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 10:00:02][1487] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 10:00:03][1488] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 10:00:03][1488] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 10:01:06][1487] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 10:01:10][1487] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 10:30:02][1490] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 10:30:02][1490] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 10:30:02][1489] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 10:30:08][1489] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 11:00:03][1491] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 11:00:03][1492] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 11:00:03][1492] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 11:01:07][1491] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 11:01:11][1491] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 11:30:02][1494] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 11:30:02][1494] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 11:30:02][1493] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 11:30:07][1493] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 12:00:04][1496] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 12:00:04][1496] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 12:00:04][1495] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 12:00:09][1495] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 12:01:09][1497] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 12:01:10][1497] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 12:30:03][1498] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 12:30:04][1499] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 12:30:04][1499] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 12:30:07][1498] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 13:00:05][1501] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 13:00:05][1501] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 13:00:05][1500] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 13:00:09][1500] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 13:01:09][1502] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 13:01:09][1502] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 13:30:04][1504] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 13:30:04][1504] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 13:30:03][1503] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 13:30:07][1503] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 14:00:02][1505] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 14:00:02][1506] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 14:00:02][1506] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 14:01:05][1505] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 14:01:11][1505] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 14:02:11][1507] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 14:02:11][1507] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 14:30:03][1508] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 14:30:03][1509] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 14:30:03][1509] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 14:30:08][1508] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 15:00:03][1510] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 15:00:04][1511] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 15:00:04][1511] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 15:00:06][1510] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 15:01:06][1512] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 15:01:06][1512] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 15:30:04][1514] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 15:30:04][1514] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 15:30:04][1513] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 15:30:08][1513] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 16:00:02][1515] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 16:00:03][1516] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 16:00:03][1516] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 16:00:07][1515] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 16:01:09][1517] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 16:01:09][1517] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 16:30:04][1518] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 16:30:04][1519] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 16:30:04][1519] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 16:30:08][1518] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 17:00:02][1520] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 17:00:03][1521] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 17:00:03][1521] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 17:00:06][1520] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 17:01:06][1522] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 17:01:07][1522] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 17:30:04][1523] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 17:30:05][1524] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 17:30:05][1524] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 17:30:08][1523] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 18:00:02][1525] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 18:00:03][1526] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 18:00:04][1526] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 18:00:06][1525] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 18:30:01][1527] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 18:30:02][1528] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 18:30:02][1528] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 18:30:05][1527] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 19:00:03][1529] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 19:00:04][1530] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 19:00:04][1530] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 19:00:07][1529] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 19:30:02][1531] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 19:30:03][1532] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 19:30:03][1532] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 19:30:06][1531] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 20:00:03][1533] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 20:00:04][1534] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 20:00:04][1534] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 20:00:07][1533] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 20:30:02][1535] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 20:30:03][1536] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 20:30:03][1536] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 20:30:08][1535] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 21:00:02][1537] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 21:00:04][1538] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 21:00:04][1538] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 21:00:06][1537] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 21:01:06][1539] Processing: App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 21:01:06][1539] Processed:  App\Jobs\ReadHotspot\UpdateResumeHotspot
[2020-10-17 21:30:04][1541] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 21:30:03][1540] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 21:30:04][1541] Processed:  App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 21:30:08][1540] Processed:  App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 22:00:03][1542] Processing: App\Jobs\ReadHotspot\HotspotModis
[2020-10-17 22:00:05][1543] Processing: App\Jobs\ReadHotspot\HotspotLapan
[2020-10-17 22:00:05][1543] Processed:  App\Jobs\ReadHotspot\HotspotLapan
